stage,feature_group,model,folds,n_val_total,n_features,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,weighted_f1_mean,weighted_f1_std,weighted_f1_min,weighted_f1_max,precision_stress_mean,precision_stress_std,precision_stress_min,precision_stress_max,recall_stress_mean,recall_stress_std,recall_stress_min,recall_stress_max,f1_stress_mean,f1_stress_std,f1_stress_min,f1_stress_max,roc_auc_mean,roc_auc_std,roc_auc_min,roc_auc_max,average_precision_mean,average_precision_std,average_precision_min,average_precision_max
feature_group_ablation,acc_only,rf_clf,5,4214,64,0.8390383325728665,0.0858201425654171,0.7017751479289941,0.920332936979786,0.7459172607617008,0.1070743140016288,0.5379126505534515,0.8274901436903326,0.7473291823167134,0.1315038365772509,0.5253594910363748,0.8691445756551828,0.8287049264187717,0.0878492723968095,0.7172850281947444,0.9143966441265526,0.7269351220226594,0.2393612817107529,0.4207792207792207,0.9763779527559056,0.5789944918960545,0.2480534583462958,0.1122994652406417,0.8481675392670157,0.6008195636787179,0.223323372979265,0.1810344827586207,0.7873015873015873,0.9073722739773006,0.0574501299120608,0.8215870487459975,0.9761281291172594,0.8139226349546418,0.1255041954632891,0.5824282470895327,0.9278334834432732
feature_group_ablation,eda_bvp,lgbm_clf,5,4214,36,0.8253365963625854,0.0246231905772882,0.7847800237812128,0.8497041420118343,0.7397084095336844,0.0658046810914815,0.6617134717134717,0.8435523640264502,0.7364876884178948,0.0365302480526372,0.6870334161901883,0.7731755424063116,0.8200792239553361,0.020744137656119,0.7837401662536488,0.8404770909666508,0.6733945937807807,0.1580649098698778,0.5191256830601093,0.953846153846154,0.5852979711486903,0.1949817930470022,0.328042328042328,0.9057591623036648,0.5856256066031086,0.0749707420150171,0.4881889763779528,0.6824457593688363,0.8938510588771937,0.0736019541555542,0.7481916522759116,0.9436892582096484,0.7355189574744444,0.1037264379596756,0.5633513906794894,0.8493124212792161
feature_group_ablation,eda_bvp,hgb_clf,5,4214,36,0.8383692468150606,0.0195903025420692,0.8014268727705113,0.8591715976331361,0.735857831406253,0.0769226797098788,0.6545461945461946,0.8701026306098596,0.7419344447798476,0.0496994429400808,0.689781512605042,0.822035683124229,0.8286800582974774,0.0254853313479657,0.7957567329817321,0.8665795391284362,0.7115985261002336,0.1385034676712095,0.5652173913043478,0.9672131147540984,0.5510403355574462,0.1977095962326168,0.3121693121693121,0.8900523560209425,0.5854340279618964,0.0958363379787337,0.472,0.7407407407407407,0.8958644092022634,0.0688737988454243,0.7604753836629632,0.9455225194934116,0.7354410801879884,0.1076321352935476,0.6006600694010176,0.8573285157853062
feature_group_ablation,eda_bvp_temp,rf_clf,5,4214,52,0.8013838478053961,0.0638595558726276,0.7251184834123223,0.8899408284023669,0.732802021499843,0.1032556444557215,0.5694666188784986,0.8699998374591615,0.7145425763986399,0.0901085416677034,0.5750140370578327,0.8489984147571696,0.7996799749995016,0.0607370237335285,0.722819749489425,0.8928254075455512,0.6102069519943117,0.2256456066128935,0.3870967741935484,1.0,0.6084351341413721,0.2463488221962178,0.2553191489361702,0.837696335078534,0.56079367479245,0.1520957560074061,0.3076923076923077,0.7703703703703704,0.8884912127008635,0.0953389074769386,0.7072350200384477,0.9790801790801792,0.7490297022083283,0.1827943906377138,0.4040672290420337,0.9482434254732064
feature_group_ablation,eda_only,rf_clf,5,4214,18,0.8070729546617723,0.0485911767121832,0.7193816884661117,0.8605482717520858,0.7283434865374973,0.0676722893547001,0.6299077905574924,0.825668059625022,0.7227365573072849,0.0547300147750523,0.6206788471829371,0.7728827893745436,0.8065261527569977,0.0416261394569197,0.7276644443779866,0.8437571225324267,0.6199809167097002,0.1880389137753381,0.3928571428571428,0.9615384615384616,0.5863870557781282,0.1642840374995963,0.3968253968253968,0.8638743455497382,0.5715617589103067,0.0848346481824134,0.4271844660194174,0.6666666666666666,0.8495553908304565,0.0976615359997171,0.6633255677560196,0.9374847374847376,0.6188562733536414,0.1434228855554404,0.4132773946961206,0.8438390279604829
feature_group_ablation,eda_only,lgbm_clf,5,4214,18,0.8101780373823694,0.0512638870458826,0.7300832342449465,0.8700834326579261,0.7189590112498413,0.0694870552898255,0.6273296731940959,0.8014594040700002,0.7203924865343725,0.0635047915927805,0.6231431746802559,0.7946920318103852,0.8074364097793613,0.0462780632431082,0.7341412275766424,0.8606812435936186,0.6277177025194466,0.1958324624445119,0.4048780487804878,0.9761904761904762,0.5545145343990688,0.155656672729864,0.4224598930481283,0.806282722513089,0.5633607328264215,0.0993086084729118,0.4223918575063613,0.6776859504132231,0.8569406453672853,0.1025639717676728,0.670318660193542,0.9588522588522588,0.6782252541860787,0.1663181301716206,0.4281702133606254,0.8999852020596306
feature_group_ablation,eda_only,hgb_clf,5,4214,18,0.8182233572922748,0.0375456576799058,0.7526753864447087,0.8554502369668247,0.7147095806069681,0.0649715642562521,0.6229391352513766,0.8018076436588373,0.7209800468149956,0.0540887100909195,0.6279014362534885,0.781956479387425,0.8116627491209675,0.0358929777796521,0.7470387808919225,0.8533504153216989,0.6487160378948384,0.1734337115807362,0.4397590361445783,0.958904109589041,0.5279815928288282,0.1539556448882753,0.3703703703703703,0.774869109947644,0.5573313913305039,0.0914150327573223,0.4124293785310734,0.656319290465632,0.8650407332423699,0.0966266764509885,0.6824720602130918,0.9527146927146928,0.6835305277807923,0.1517797602704367,0.4284183389755853,0.869763016249463
feature_group_ablation,eda_bvp,rf_clf,5,4214,36,0.803498965812555,0.0351794241161381,0.7384066587395958,0.8367103694874851,0.7094263926253598,0.0826433227383021,0.6175385292105178,0.8530268824951566,0.702647383503281,0.0527386541905158,0.6188612392880686,0.7690956408588159,0.7971409951016512,0.0313492543770537,0.736883787154226,0.825240712860194,0.6281490259953249,0.1923140016220906,0.412087912087912,0.9814814814814816,0.5399961288589787,0.2252936235198292,0.2804232804232804,0.9476439790575916,0.5321987502210633,0.1008952655860317,0.4054054054054054,0.6830188679245283,0.8709960203480683,0.0848631875520689,0.7054348180248281,0.9451200651200652,0.6425863516226715,0.1397202782728977,0.4576430881124111,0.8504348001961157
feature_group_ablation,temp_only,lgbm_clf,5,4214,16,0.7806012167453785,0.0717601744538171,0.6848341232227488,0.901072705601907,0.7093554741264747,0.1153870379514511,0.5221508563899868,0.8854945054945055,0.695163843283544,0.1093387659199858,0.5226081927054981,0.8653829424875845,0.7845573071560266,0.0725834855930454,0.6795584832059277,0.9034685461813406,0.4988553353820413,0.1573056707284149,0.2559523809523809,0.7431192660550459,0.5816698842081341,0.2024139728562616,0.233695652173913,0.8571428571428571,0.5345212365749312,0.1755876286101871,0.2443181818181818,0.7960687960687961,0.7645909980806771,0.1151775313876538,0.6145668642951252,0.9456817256817256,0.5243397389902159,0.1603762370163409,0.2918746513520874,0.794712684335732
feature_group_ablation,temp_only,rf_clf,5,4214,16,0.7604364436025197,0.0863188239229366,0.6244075829383886,0.8879618593563766,0.7002903402178258,0.1203644424269834,0.4933135704874835,0.8695278795278796,0.6823748370003457,0.114370007025658,0.4919090348003608,0.8482996076017543,0.7697069733308743,0.0819197973710634,0.6382415380804101,0.8909203489977472,0.4750337346668348,0.1635414402931924,0.2096069868995633,0.7149321266968326,0.5924356676497341,0.1882752130513735,0.2608695652173913,0.8359788359788359,0.5253713489551306,0.1721715065485733,0.2324455205811138,0.7707317073170732,0.7561096793730347,0.145006067362058,0.5181447628458498,0.9600407000407,0.5271265216782743,0.1962928858692673,0.2742210512619505,0.876240445162485
