target_name,validation,model,folds,n_test_total,elapsed_s_total,mae_mean,mae_std,mae_min,mae_max,rmse_mean,rmse_std,rmse_min,rmse_max,r2_mean,r2_std,r2_min,r2_max,pearson_mean,pearson_std,pearson_min,pearson_max,spearman_mean,spearman_std,spearman_min,spearman_max
excitement,groupkfold_subject_fold_4,hgb_reg,1,10032,12.833724021911621,0.1477821974113774,0.0,0.1477821974113774,0.1477821974113774,0.19391350001149818,0.0,0.19391350001149818,0.19391350001149818,0.2870151760110985,0.0,0.2870151760110985,0.2870151760110985,0.554729702137156,0.0,0.554729702137156,0.554729702137156,0.5188357574479058,0.0,0.5188357574479058,0.5188357574479058
excitement,groupkfold_subject_fold_4,lgbm_reg,1,10032,10.654627561569214,0.14875385481318873,0.0,0.14875385481318873,0.14875385481318873,0.19462497842871165,0.0,0.19462497842871165,0.19462497842871165,0.28177362325966115,0.0,0.28177362325966115,0.28177362325966115,0.5525415877070702,0.0,0.5525415877070702,0.5525415877070702,0.5084409940374427,0.0,0.5084409940374427,0.5084409940374427
excitement,groupkfold_subject_fold_4,rf_reg,1,10032,530.3838827610016,0.15346484526716667,0.0,0.15346484526716667,0.15346484526716667,0.1992787726792115,0.0,0.1992787726792115,0.1992787726792115,0.2470150860716992,0.0,0.2470150860716992,0.2470150860716992,0.5166133643723668,0.0,0.5166133643723668,0.5166133643723668,0.4645722023989651,0.0,0.4645722023989651,0.4645722023989651
focus,groupkfold_subject_fold_4,hgb_reg,1,9056,12.366164684295654,0.07917664573060491,0.0,0.07917664573060491,0.07917664573060491,0.10119217649585407,0.0,0.10119217649585407,0.10119217649585407,0.175866294500581,0.0,0.175866294500581,0.175866294500581,0.4218705453134919,0.0,0.4218705453134919,0.4218705453134919,0.3986632017991834,0.0,0.3986632017991834,0.3986632017991834
focus,groupkfold_subject_fold_4,lgbm_reg,1,9056,9.934293746948242,0.07873273367289137,0.0,0.07873273367289137,0.07873273367289137,0.10071688795898119,0.0,0.10071688795898119,0.10071688795898119,0.18358984443518922,0.0,0.18358984443518922,0.18358984443518922,0.4309617283411307,0.0,0.4309617283411307,0.4309617283411307,0.40549204014978174,0.0,0.40549204014978174,0.40549204014978174
focus,groupkfold_subject_fold_4,rf_reg,1,9056,472.8468737602234,0.08038815932080397,0.0,0.08038815932080397,0.08038815932080397,0.10256796542968222,0.0,0.10256796542968222,0.10256796542968222,0.15330443717473852,0.0,0.15330443717473852,0.15330443717473852,0.3941038046190777,0.0,0.3941038046190777,0.3941038046190777,0.37193448006373553,0.0,0.37193448006373553,0.37193448006373553
interest,groupkfold_subject_fold_4,hgb_reg,1,9073,11.61286449432373,0.06847388555867294,0.0,0.06847388555867294,0.06847388555867294,0.09074751362663631,0.0,0.09074751362663631,0.09074751362663631,0.18088851215178092,0.0,0.18088851215178092,0.18088851215178092,0.4354128640966946,0.0,0.4354128640966946,0.4354128640966946,0.3927851898247957,0.0,0.3927851898247957,0.3927851898247957
interest,groupkfold_subject_fold_4,lgbm_reg,1,9073,9.489974021911621,0.06877300954120098,0.0,0.06877300954120098,0.06877300954120098,0.0911629500132832,0.0,0.0911629500132832,0.0911629500132832,0.1733716642896147,0.0,0.1733716642896147,0.1733716642896147,0.4278655441458725,0.0,0.4278655441458725,0.4278655441458725,0.39928658399564526,0.0,0.39928658399564526,0.39928658399564526
interest,groupkfold_subject_fold_4,rf_reg,1,9073,607.455724477768,0.06914969954840046,0.0,0.06914969954840046,0.06914969954840046,0.09039776809006597,0.0,0.09039776809006597,0.09039776809006597,0.18719014004261325,0.0,0.18719014004261325,0.18719014004261325,0.4523403168817019,0.0,0.4523403168817019,0.4523403168817019,0.4293601643040212,0.0,0.4293601643040212,0.4293601643040212
relaxation,groupkfold_subject_fold_4,hgb_reg,1,8987,12.039704084396362,0.10783502928375426,0.0,0.10783502928375426,0.10783502928375426,0.1344225717149905,0.0,0.1344225717149905,0.1344225717149905,0.2616305425345875,0.0,0.2616305425345875,0.2616305425345875,0.5316428550671696,0.0,0.5316428550671696,0.5316428550671696,0.5232090573940864,0.0,0.5232090573940864,0.5232090573940864
relaxation,groupkfold_subject_fold_4,lgbm_reg,1,8987,9.789294719696045,0.10728992085438568,0.0,0.10728992085438568,0.10728992085438568,0.1339252160191557,0.0,0.1339252160191557,0.1339252160191557,0.2670842826562527,0.0,0.2670842826562527,0.2670842826562527,0.5343337839612263,0.0,0.5343337839612263,0.5343337839612263,0.5267347766661054,0.0,0.5267347766661054,0.5267347766661054
relaxation,groupkfold_subject_fold_4,rf_reg,1,8987,461.13746523857117,0.1112031246337991,0.0,0.1112031246337991,0.1112031246337991,0.13615173833072863,0.0,0.13615173833072863,0.13615173833072863,0.24251209049123068,0.0,0.24251209049123068,0.24251209049123068,0.5370002243136187,0.0,0.5370002243136187,0.5370002243136187,0.5312003333790786,0.0,0.5312003333790786,0.5312003333790786
stress,groupkfold_subject_fold_4,hgb_reg,1,9056,11.624336957931519,0.061498415863203836,0.0,0.061498415863203836,0.061498415863203836,0.08794952645878956,0.0,0.08794952645878956,0.08794952645878956,0.2129406361026389,0.0,0.2129406361026389,0.2129406361026389,0.4946732313330104,0.0,0.4946732313330104,0.4946732313330104,0.3511687697515852,0.0,0.3511687697515852,0.3511687697515852
stress,groupkfold_subject_fold_4,lgbm_reg,1,9056,13.717549324035645,0.06128784183443494,0.0,0.06128784183443494,0.06128784183443494,0.08737007897108154,0.0,0.08737007897108154,0.08737007897108154,0.2232774107461183,0.0,0.2232774107461183,0.2232774107461183,0.506794115689631,0.0,0.506794115689631,0.506794115689631,0.3860666954878629,0.0,0.3860666954878629,0.3860666954878629
stress,groupkfold_subject_fold_4,rf_reg,1,9056,564.5938341617584,0.06336291588762241,0.0,0.06336291588762241,0.06336291588762241,0.08936488907966555,0.0,0.08936488907966555,0.08936488907966555,0.18740467276904815,0.0,0.18740467276904815,0.18740467276904815,0.4759500193167893,0.0,0.4759500193167893,0.4759500193167893,0.32708136252559045,0.0,0.32708136252559045,0.32708136252559045
attention,groupkfold_subject_fold_5,hgb_reg,1,8702,14.54112958908081,0.09241096427033259,0.0,0.09241096427033259,0.09241096427033259,0.11777897821194352,0.0,0.11777897821194352,0.11777897821194352,0.01727066844969627,0.0,0.01727066844969627,0.01727066844969627,0.3225974731804581,0.0,0.3225974731804581,0.3225974731804581,0.31908679169640436,0.0,0.31908679169640436,0.31908679169640436
attention,groupkfold_subject_fold_5,lgbm_reg,1,8702,10.861619710922241,0.09310501888983756,0.0,0.09310501888983756,0.09310501888983756,0.11867972737593648,0.0,0.11867972737593648,0.11867972737593648,0.0021817702101902814,0.0,0.0021817702101902814,0.0021817702101902814,0.32153360151964866,0.0,0.32153360151964866,0.32153360151964866,0.31636268897325276,0.0,0.31636268897325276,0.31636268897325276
attention,groupkfold_subject_fold_5,rf_reg,1,8702,413.45465326309204,0.09462864807920018,0.0,0.09462864807920018,0.09462864807920018,0.12009433849760821,0.0,0.12009433849760821,0.12009433849760821,-0.021747121094472632,0.0,-0.021747121094472632,-0.021747121094472632,0.25407082029417827,0.0,0.25407082029417827,0.25407082029417827,0.2505665769722231,0.0,0.2505665769722231,0.2505665769722231
engagement,groupkfold_subject_fold_5,hgb_reg,1,9643,12.788502216339111,0.08535208857303495,0.0,0.08535208857303495,0.08535208857303495,0.11076035659053504,0.0,0.11076035659053504,0.11076035659053504,0.25438589931355793,0.0,0.25438589931355793,0.25438589931355793,0.5672242373187167,0.0,0.5672242373187167,0.5672242373187167,0.5013843857729317,0.0,0.5013843857729317,0.5013843857729317
engagement,groupkfold_subject_fold_5,lgbm_reg,1,9643,10.557905435562134,0.08529873689672075,0.0,0.08529873689672075,0.08529873689672075,0.1108699441989909,0.0,0.1108699441989909,0.1108699441989909,0.2529097305633804,0.0,0.2529097305633804,0.2529097305633804,0.5658656423966965,0.0,0.5658656423966965,0.5658656423966965,0.509236309652813,0.0,0.509236309652813,0.509236309652813
engagement,groupkfold_subject_fold_5,rf_reg,1,9643,460.68475914001465,0.08458399626552833,0.0,0.08458399626552833,0.08458399626552833,0.10959026446610666,0.0,0.10959026446610666,0.10959026446610666,0.27005628758085143,0.0,0.27005628758085143,0.27005628758085143,0.5519743315313133,0.0,0.5519743315313133,0.5519743315313133,0.4672538111454284,0.0,0.4672538111454284,0.4672538111454284
excitement,groupkfold_subject_fold_5,hgb_reg,1,10296,12.7234787940979,0.1226204931099529,0.0,0.1226204931099529,0.1226204931099529,0.15903045218118309,0.0,0.15903045218118309,0.15903045218118309,0.40961029725415343,0.0,0.40961029725415343,0.40961029725415343,0.6502869631042032,0.0,0.6502869631042032,0.6502869631042032,0.5565869034525253,0.0,0.5565869034525253,0.5565869034525253
excitement,groupkfold_subject_fold_5,lgbm_reg,1,10296,10.55356502532959,0.12268052237558871,0.0,0.12268052237558871,0.12268052237558871,0.15957238614820132,0.0,0.15957238614820132,0.15957238614820132,0.4055796555016644,0.0,0.4055796555016644,0.4055796555016644,0.6446387351444992,0.0,0.6446387351444992,0.6446387351444992,0.5477965154206191,0.0,0.5477965154206191,0.5477965154206191
excitement,groupkfold_subject_fold_5,rf_reg,1,10296,506.4765853881836,0.13415384930550986,0.0,0.13415384930550986,0.13415384930550986,0.16942057485482173,0.0,0.16942057485482173,0.16942057485482173,0.32994494405363917,0.0,0.32994494405363917,0.32994494405363917,0.611862085333472,0.0,0.611862085333472,0.611862085333472,0.537136235511963,0.0,0.537136235511963,0.537136235511963
focus,groupkfold_subject_fold_5,hgb_reg,1,9106,12.387264966964722,0.0888926421489808,0.0,0.0888926421489808,0.0888926421489808,0.11435454943302725,0.0,0.11435454943302725,0.11435454943302725,0.023561628254755496,0.0,0.023561628254755496,0.023561628254755496,0.301408983596173,0.0,0.301408983596173,0.301408983596173,0.2586504160504841,0.0,0.2586504160504841,0.2586504160504841
focus,groupkfold_subject_fold_5,lgbm_reg,1,9106,9.763198137283325,0.08938412828307495,0.0,0.08938412828307495,0.08938412828307495,0.11553733113205766,0.0,0.11553733113205766,0.11553733113205766,0.0032583497141073225,0.0,0.0032583497141073225,0.0032583497141073225,0.28835700015918586,0.0,0.28835700015918586,0.28835700015918586,0.25172726013875957,0.0,0.25172726013875957,0.25172726013875957
focus,groupkfold_subject_fold_5,rf_reg,1,9106,457.379891872406,0.08414952925957472,0.0,0.08414952925957472,0.08414952925957472,0.11235339371795865,0.0,0.11235339371795865,0.11235339371795865,0.05743711654396988,0.0,0.05743711654396988,0.05743711654396988,0.34417227231989916,0.0,0.34417227231989916,0.34417227231989916,0.3169478738837442,0.0,0.3169478738837442,0.3169478738837442
interest,groupkfold_subject_fold_5,hgb_reg,1,9141,11.751000165939331,0.07372612847286614,0.0,0.07372612847286614,0.07372612847286614,0.1035790519444556,0.0,0.1035790519444556,0.1035790519444556,0.12612972426945146,0.0,0.12612972426945146,0.12612972426945146,0.4200573626382898,0.0,0.4200573626382898,0.4200573626382898,0.29728971954738553,0.0,0.29728971954738553,0.29728971954738553
interest,groupkfold_subject_fold_5,lgbm_reg,1,9141,9.805018901824951,0.07507046493830016,0.0,0.07507046493830016,0.07507046493830016,0.1055433361607395,0.0,0.1055433361607395,0.1055433361607395,0.09267110918257015,0.0,0.09267110918257015,0.09267110918257015,0.40536797880408115,0.0,0.40536797880408115,0.40536797880408115,0.2842665600104194,0.0,0.2842665600104194,0.2842665600104194
interest,groupkfold_subject_fold_5,rf_reg,1,9141,561.4044053554535,0.07025550895073135,0.0,0.07025550895073135,0.07025550895073135,0.10236003867896466,0.0,0.10236003867896466,0.10236003867896466,0.14657770025451144,0.0,0.14657770025451144,0.14657770025451144,0.43094402680555216,0.0,0.43094402680555216,0.43094402680555216,0.33019236300101334,0.0,0.33019236300101334,0.33019236300101334
relaxation,groupkfold_subject_fold_5,hgb_reg,1,9107,12.09917163848877,0.11479218144868343,0.0,0.11479218144868343,0.11479218144868343,0.14824564660764142,0.0,0.14824564660764142,0.14824564660764142,0.29683534643886533,0.0,0.29683534643886533,0.29683534643886533,0.5646771276642576,0.0,0.5646771276642576,0.5646771276642576,0.5177176098943748,0.0,0.5177176098943748,0.5177176098943748
relaxation,groupkfold_subject_fold_5,lgbm_reg,1,9107,14.223224639892578,0.11670103575207404,0.0,0.11670103575207404,0.11670103575207404,0.1497667110807168,0.0,0.1497667110807168,0.1497667110807168,0.2823317725972667,0.0,0.2823317725972667,0.2823317725972667,0.5543754113329542,0.0,0.5543754113329542,0.5543754113329542,0.5060944322764783,0.0,0.5060944322764783,0.5060944322764783
relaxation,groupkfold_subject_fold_5,rf_reg,1,9107,469.87520122528076,0.11024060918289103,0.0,0.11024060918289103,0.11024060918289103,0.14351407536917124,0.0,0.14351407536917124,0.14351407536917124,0.3410049858605003,0.0,0.3410049858605003,0.3410049858605003,0.5899394780326876,0.0,0.5899394780326876,0.5899394780326876,0.5358859821992796,0.0,0.5358859821992796,0.5358859821992796
stress,groupkfold_subject_fold_5,hgb_reg,1,9106,11.757254838943481,0.0983713727500069,0.0,0.0983713727500069,0.0983713727500069,0.14692319519275818,0.0,0.14692319519275818,0.14692319519275818,-0.03443802604373891,0.0,-0.03443802604373891,-0.03443802604373891,0.3338096389855279,0.0,0.3338096389855279,0.3338096389855279,0.30763154489997097,0.0,0.30763154489997097,0.30763154489997097
stress,groupkfold_subject_fold_5,lgbm_reg,1,9106,9.459255456924438,0.09868789999818327,0.0,0.09868789999818327,0.09868789999818327,0.14777376805062253,0.0,0.14777376805062253,0.14777376805062253,-0.04644990448349895,0.0,-0.04644990448349895,-0.04644990448349895,0.339152900619486,0.0,0.339152900619486,0.339152900619486,0.3100458858427556,0.0,0.3100458858427556,0.3100458858427556
stress,groupkfold_subject_fold_5,rf_reg,1,9106,584.1064741611481,0.09841174020206371,0.0,0.09841174020206371,0.09841174020206371,0.14864962500118944,0.0,0.14864962500118944,0.14864962500118944,-0.05889130876785442,0.0,-0.05889130876785442,-0.05889130876785442,0.3427031026308293,0.0,0.3427031026308293,0.3427031026308293,0.3642797346428095,0.0,0.3642797346428095,0.3642797346428095
